areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000002,North West,region,2020-03-23,175
E12000002,North West,region,2020-03-22,117
E12000002,North West,region,2020-03-21,115
E12000002,North West,region,2020-03-20,83
E12000002,North West,region,2020-03-19,98
E12000002,North West,region,2020-03-18,84
E12000002,North West,region,2020-03-17,55
E12000002,North West,region,2020-03-16,56
E12000002,North West,region,2020-03-15,24
E12000002,North West,region,2020-03-14,25
E12000002,North West,region,2020-03-13,43
E12000002,North West,region,2020-03-12,40
E12000002,North West,region,2020-03-11,17
E12000002,North West,region,2020-03-10,15
E12000002,North West,region,2020-03-09,7
E12000002,North West,region,2020-03-08,5
E12000002,North West,region,2020-03-07,9
E12000002,North West,region,2020-03-06,2
E12000002,North West,region,2020-03-05,10
E12000002,North West,region,2020-03-04,2
E12000002,North West,region,2020-03-03,7
E12000002,North West,region,2020-03-02,6
E12000002,North West,region,2020-03-01,7
E12000002,North West,region,2020-02-29,0
E12000002,North West,region,2020-02-28,1
E12000003,Yorkshire and The Humber,region,2021-10-24,681
E12000003,Yorkshire and The Humber,region,2021-10-23,2298
E12000003,Yorkshire and The Humber,region,2021-10-22,2919
E12000003,Yorkshire and The Humber,region,2021-10-21,3584
E12000003,Yorkshire and The Humber,region,2021-10-20,4036
E12000003,Yorkshire and The Humber,region,2021-10-19,3977
E12000003,Yorkshire and The Humber,region,2021-10-18,4438
E12000003,Yorkshire and The Humber,region,2021-10-17,3344
E12000003,Yorkshire and The Humber,region,2021-10-16,3060
E12000003,Yorkshire and The Humber,region,2021-10-15,3431
E12000003,Yorkshire and The Humber,region,2021-10-14,3930
E12000003,Yorkshire and The Humber,region,2021-10-13,4151
E12000003,Yorkshire and The Humber,region,2021-10-12,4243
E12000003,Yorkshire and The Humber,region,2021-10-11,4827
E12000003,Yorkshire and The Humber,region,2021-10-10,3511
E12000003,Yorkshire and The Humber,region,2021-10-09,3119
E12000003,Yorkshire and The Humber,region,2021-10-08,3382
E12000003,Yorkshire and The Humber,region,2021-10-07,3762
E12000003,Yorkshire and The Humber,region,2021-10-06,3850
E12000003,Yorkshire and The Humber,region,2021-10-05,3667
E12000003,Yorkshire and The Humber,region,2021-10-04,4195
E12000003,Yorkshire and The Humber,region,2021-10-03,3053
E12000003,Yorkshire and The Humber,region,2021-10-02,2494
E12000003,Yorkshire and The Humber,region,2021-10-01,2837
E12000003,Yorkshire and The Humber,region,2021-09-30,3116
E12000003,Yorkshire and The Humber,region,2021-09-29,3551
E12000003,Yorkshire and The Humber,region,2021-09-28,3522
E12000003,Yorkshire and The Humber,region,2021-09-27,4040
E12000003,Yorkshire and The Humber,region,2021-09-26,3169
E12000003,Yorkshire and The Humber,region,2021-09-25,2799
E12000003,Yorkshire and The Humber,region,2021-09-24,3023
E12000003,Yorkshire and The Humber,region,2021-09-23,3419
E12000003,Yorkshire and The Humber,region,2021-09-22,3679
E12000003,Yorkshire and The Humber,region,2021-09-21,3750
E12000003,Yorkshire and The Humber,region,2021-09-20,3936
E12000003,Yorkshire and The Humber,region,2021-09-19,2934
E12000003,Yorkshire and The Humber,region,2021-09-18,2455
E12000003,Yorkshire and The Humber,region,2021-09-17,2618
E12000003,Yorkshire and The Humber,region,2021-09-16,2536
E12000003,Yorkshire and The Humber,region,2021-09-15,2376
E12000003,Yorkshire and The Humber,region,2021-09-14,2421
E12000003,Yorkshire and The Humber,region,2021-09-13,2889
E12000003,Yorkshire and The Humber,region,2021-09-12,2021
E12000003,Yorkshire and The Humber,region,2021-09-11,1926
E12000003,Yorkshire and The Humber,region,2021-09-10,2396
E12000003,Yorkshire and The Humber,region,2021-09-09,2609
E12000003,Yorkshire and The Humber,region,2021-09-08,2979
E12000003,Yorkshire and The Humber,region,2021-09-07,3213
E12000003,Yorkshire and The Humber,region,2021-09-06,3742
E12000003,Yorkshire and The Humber,region,2021-09-05,2610
E12000003,Yorkshire and The Humber,region,2021-09-04,2544
E12000003,Yorkshire and The Humber,region,2021-09-03,3176
E12000003,Yorkshire and The Humber,region,2021-09-02,3180
E12000003,Yorkshire and The Humber,region,2021-09-01,3327
E12000003,Yorkshire and The Humber,region,2021-08-31,3772
E12000003,Yorkshire and The Humber,region,2021-08-30,2920
E12000003,Yorkshire and The Humber,region,2021-08-29,2237
E12000003,Yorkshire and The Humber,region,2021-08-28,2210
E12000003,Yorkshire and The Humber,region,2021-08-27,2602
E12000003,Yorkshire and The Humber,region,2021-08-26,2735
E12000003,Yorkshire and The Humber,region,2021-08-25,2841
E12000003,Yorkshire and The Humber,region,2021-08-24,2994
E12000003,Yorkshire and The Humber,region,2021-08-23,3386
E12000003,Yorkshire and The Humber,region,2021-08-22,2424
E12000003,Yorkshire and The Humber,region,2021-08-21,2266
E12000003,Yorkshire and The Humber,region,2021-08-20,2603
E12000003,Yorkshire and The Humber,region,2021-08-19,3023
E12000003,Yorkshire and The Humber,region,2021-08-18,3186
E12000003,Yorkshire and The Humber,region,2021-08-17,2941
E12000003,Yorkshire and The Humber,region,2021-08-16,3295
E12000003,Yorkshire and The Humber,region,2021-08-15,2403
E12000003,Yorkshire and The Humber,region,2021-08-14,2356
E12000003,Yorkshire and The Humber,region,2021-08-13,2873
E12000003,Yorkshire and The Humber,region,2021-08-12,3085
E12000003,Yorkshire and The Humber,region,2021-08-11,3154
E12000003,Yorkshire and The Humber,region,2021-08-10,3265
E12000003,Yorkshire and The Humber,region,2021-08-09,3377
E12000003,Yorkshire and The Humber,region,2021-08-08,2320
E12000003,Yorkshire and The Humber,region,2021-08-07,2381
E12000003,Yorkshire and The Humber,region,2021-08-06,3005
E12000003,Yorkshire and The Humber,region,2021-08-05,3291
E12000003,Yorkshire and The Humber,region,2021-08-04,3525
E12000003,Yorkshire and The Humber,region,2021-08-03,3195
E12000003,Yorkshire and The Humber,region,2021-08-02,3266
E12000003,Yorkshire and The Humber,region,2021-08-01,2277
E12000003,Yorkshire and The Humber,region,2021-07-31,2266
E12000003,Yorkshire and The Humber,region,2021-07-30,2714
E12000003,Yorkshire and The Humber,region,2021-07-29,3166
E12000003,Yorkshire and The Humber,region,2021-07-28,3187
E12000003,Yorkshire and The Humber,region,2021-07-27,3129
E12000003,Yorkshire and The Humber,region,2021-07-26,3194
E12000003,Yorkshire and The Humber,region,2021-07-25,2172
E12000003,Yorkshire and The Humber,region,2021-07-24,2314
E12000003,Yorkshire and The Humber,region,2021-07-23,2716
E12000003,Yorkshire and The Humber,region,2021-07-22,3183
E12000003,Yorkshire and The Humber,region,2021-07-21,3654
E12000003,Yorkshire and The Humber,region,2021-07-20,4150
E12000003,Yorkshire and The Humber,region,2021-07-19,5116
E12000003,Yorkshire and The Humber,region,2021-07-18,3793
E12000003,Yorkshire and The Humber,region,2021-07-17,3854
E12000003,Yorkshire and The Humber,region,2021-07-16,5703
E12000003,Yorkshire and The Humber,region,2021-07-15,6290
E12000003,Yorkshire and The Humber,region,2021-07-14,5804
E12000003,Yorkshire and The Humber,region,2021-07-13,5196
E12000003,Yorkshire and The Humber,region,2021-07-12,4941
E12000003,Yorkshire and The Humber,region,2021-07-11,3316
E12000003,Yorkshire and The Humber,region,2021-07-10,3081
E12000003,Yorkshire and The Humber,region,2021-07-09,3566
E12000003,Yorkshire and The Humber,region,2021-07-08,3676
E12000003,Yorkshire and The Humber,region,2021-07-07,4542
E12000003,Yorkshire and The Humber,region,2021-07-06,4083
E12000003,Yorkshire and The Humber,region,2021-07-05,3842
E12000003,Yorkshire and The Humber,region,2021-07-04,2768
E12000003,Yorkshire and The Humber,region,2021-07-03,2431
E12000003,Yorkshire and The Humber,region,2021-07-02,2608
E12000003,Yorkshire and The Humber,region,2021-07-01,2890
E12000003,Yorkshire and The Humber,region,2021-06-30,2885
E12000003,Yorkshire and The Humber,region,2021-06-29,2835
E12000003,Yorkshire and The Humber,region,2021-06-28,2835
E12000003,Yorkshire and The Humber,region,2021-06-27,1923
E12000003,Yorkshire and The Humber,region,2021-06-26,1564
E12000003,Yorkshire and The Humber,region,2021-06-25,1788
E12000003,Yorkshire and The Humber,region,2021-06-24,1799
E12000003,Yorkshire and The Humber,region,2021-06-23,1777
E12000003,Yorkshire and The Humber,region,2021-06-22,1554
E12000003,Yorkshire and The Humber,region,2021-06-21,1468
E12000003,Yorkshire and The Humber,region,2021-06-20,937
E12000003,Yorkshire and The Humber,region,2021-06-19,817
E12000003,Yorkshire and The Humber,region,2021-06-18,1025
E12000003,Yorkshire and The Humber,region,2021-06-17,1024
E12000003,Yorkshire and The Humber,region,2021-06-16,986
E12000003,Yorkshire and The Humber,region,2021-06-15,847
E12000003,Yorkshire and The Humber,region,2021-06-14,917
E12000003,Yorkshire and The Humber,region,2021-06-13,590
E12000003,Yorkshire and The Humber,region,2021-06-12,554
E12000003,Yorkshire and The Humber,region,2021-06-11,646
E12000003,Yorkshire and The Humber,region,2021-06-10,674
E12000003,Yorkshire and The Humber,region,2021-06-09,729
E12000003,Yorkshire and The Humber,region,2021-06-08,691
E12000003,Yorkshire and The Humber,region,2021-06-07,723
E12000003,Yorkshire and The Humber,region,2021-06-06,487
E12000003,Yorkshire and The Humber,region,2021-06-05,440
E12000003,Yorkshire and The Humber,region,2021-06-04,509
E12000003,Yorkshire and The Humber,region,2021-06-03,510
E12000003,Yorkshire and The Humber,region,2021-06-02,446
E12000003,Yorkshire and The Humber,region,2021-06-01,459
E12000003,Yorkshire and The Humber,region,2021-05-31,315
E12000003,Yorkshire and The Humber,region,2021-05-30,303
E12000003,Yorkshire and The Humber,region,2021-05-29,252
E12000003,Yorkshire and The Humber,region,2021-05-28,303
E12000003,Yorkshire and The Humber,region,2021-05-27,338
E12000003,Yorkshire and The Humber,region,2021-05-26,351
E12000003,Yorkshire and The Humber,region,2021-05-25,328
E12000003,Yorkshire and The Humber,region,2021-05-24,322
E12000003,Yorkshire and The Humber,region,2021-05-23,249
E12000003,Yorkshire and The Humber,region,2021-05-22,226
E12000003,Yorkshire and The Humber,region,2021-05-21,300
E12000003,Yorkshire and The Humber,region,2021-05-20,265
E12000003,Yorkshire and The Humber,region,2021-05-19,373
E12000003,Yorkshire and The Humber,region,2021-05-18,326
E12000003,Yorkshire and The Humber,region,2021-05-17,337
E12000003,Yorkshire and The Humber,region,2021-05-16,243
E12000003,Yorkshire and The Humber,region,2021-05-15,189
E12000003,Yorkshire and The Humber,region,2021-05-14,209
E12000003,Yorkshire and The Humber,region,2021-05-13,275
E12000003,Yorkshire and The Humber,region,2021-05-12,321
E12000003,Yorkshire and The Humber,region,2021-05-11,283
E12000003,Yorkshire and The Humber,region,2021-05-10,358
E12000003,Yorkshire and The Humber,region,2021-05-09,281
E12000003,Yorkshire and The Humber,region,2021-05-08,228
E12000003,Yorkshire and The Humber,region,2021-05-07,290
E12000003,Yorkshire and The Humber,region,2021-05-06,287
E12000003,Yorkshire and The Humber,region,2021-05-05,380
E12000003,Yorkshire and The Humber,region,2021-05-04,358
E12000003,Yorkshire and The Humber,region,2021-05-03,333
E12000003,Yorkshire and The Humber,region,2021-05-02,207
E12000003,Yorkshire and The Humber,region,2021-05-01,240
E12000003,Yorkshire and The Humber,region,2021-04-30,297
E12000003,Yorkshire and The Humber,region,2021-04-29,378
E12000003,Yorkshire and The Humber,region,2021-04-28,421
E12000003,Yorkshire and The Humber,region,2021-04-27,306
E12000003,Yorkshire and The Humber,region,2021-04-26,403
E12000003,Yorkshire and The Humber,region,2021-04-25,296
E12000003,Yorkshire and The Humber,region,2021-04-24,232
E12000003,Yorkshire and The Humber,region,2021-04-23,304
E12000003,Yorkshire and The Humber,region,2021-04-22,377
E12000003,Yorkshire and The Humber,region,2021-04-21,385
E12000003,Yorkshire and The Humber,region,2021-04-20,404
E12000003,Yorkshire and The Humber,region,2021-04-19,407
E12000003,Yorkshire and The Humber,region,2021-04-18,322
E12000003,Yorkshire and The Humber,region,2021-04-17,229
E12000003,Yorkshire and The Humber,region,2021-04-16,371
E12000003,Yorkshire and The Humber,region,2021-04-15,331
E12000003,Yorkshire and The Humber,region,2021-04-14,346
E12000003,Yorkshire and The Humber,region,2021-04-13,370
E12000003,Yorkshire and The Humber,region,2021-04-12,467
E12000003,Yorkshire and The Humber,region,2021-04-11,374
E12000003,Yorkshire and The Humber,region,2021-04-10,429
E12000003,Yorkshire and The Humber,region,2021-04-09,469
E12000003,Yorkshire and The Humber,region,2021-04-08,509
E12000003,Yorkshire and The Humber,region,2021-04-07,552
E12000003,Yorkshire and The Humber,region,2021-04-06,490
E12000003,Yorkshire and The Humber,region,2021-04-05,506
E12000003,Yorkshire and The Humber,region,2021-04-04,444
E12000003,Yorkshire and The Humber,region,2021-04-03,453
E12000003,Yorkshire and The Humber,region,2021-04-02,463
E12000003,Yorkshire and The Humber,region,2021-04-01,570
E12000003,Yorkshire and The Humber,region,2021-03-31,635
E12000003,Yorkshire and The Humber,region,2021-03-30,631
E12000003,Yorkshire and The Humber,region,2021-03-29,589
E12000003,Yorkshire and The Humber,region,2021-03-28,790
E12000003,Yorkshire and The Humber,region,2021-03-27,612
E12000003,Yorkshire and The Humber,region,2021-03-26,745
E12000003,Yorkshire and The Humber,region,2021-03-25,880
E12000003,Yorkshire and The Humber,region,2021-03-24,1001
E12000003,Yorkshire and The Humber,region,2021-03-23,967
E12000003,Yorkshire and The Humber,region,2021-03-22,1092
E12000003,Yorkshire and The Humber,region,2021-03-21,815
E12000003,Yorkshire and The Humber,region,2021-03-20,684
E12000003,Yorkshire and The Humber,region,2021-03-19,876
E12000003,Yorkshire and The Humber,region,2021-03-18,873
E12000003,Yorkshire and The Humber,region,2021-03-17,933
E12000003,Yorkshire and The Humber,region,2021-03-16,898
E12000003,Yorkshire and The Humber,region,2021-03-15,1009
E12000003,Yorkshire and The Humber,region,2021-03-14,670
E12000003,Yorkshire and The Humber,region,2021-03-13,663
E12000003,Yorkshire and The Humber,region,2021-03-12,859
E12000003,Yorkshire and The Humber,region,2021-03-11,898
E12000003,Yorkshire and The Humber,region,2021-03-10,932
E12000003,Yorkshire and The Humber,region,2021-03-09,959
E12000003,Yorkshire and The Humber,region,2021-03-08,976
E12000003,Yorkshire and The Humber,region,2021-03-07,553
E12000003,Yorkshire and The Humber,region,2021-03-06,659
E12000003,Yorkshire and The Humber,region,2021-03-05,768
E12000003,Yorkshire and The Humber,region,2021-03-04,755
E12000003,Yorkshire and The Humber,region,2021-03-03,859
E12000003,Yorkshire and The Humber,region,2021-03-02,908
E12000003,Yorkshire and The Humber,region,2021-03-01,966
E12000003,Yorkshire and The Humber,region,2021-02-28,578
E12000003,Yorkshire and The Humber,region,2021-02-27,612
E12000003,Yorkshire and The Humber,region,2021-02-26,846
E12000003,Yorkshire and The Humber,region,2021-02-25,922
E12000003,Yorkshire and The Humber,region,2021-02-24,1063
E12000003,Yorkshire and The Humber,region,2021-02-23,1096
E12000003,Yorkshire and The Humber,region,2021-02-22,1215
E12000003,Yorkshire and The Humber,region,2021-02-21,929
E12000003,Yorkshire and The Humber,region,2021-02-20,943
E12000003,Yorkshire and The Humber,region,2021-02-19,1210
E12000003,Yorkshire and The Humber,region,2021-02-18,1321
E12000003,Yorkshire and The Humber,region,2021-02-17,1305
E12000003,Yorkshire and The Humber,region,2021-02-16,1346
E12000003,Yorkshire and The Humber,region,2021-02-15,1402
E12000003,Yorkshire and The Humber,region,2021-02-14,967
E12000003,Yorkshire and The Humber,region,2021-02-13,916
E12000003,Yorkshire and The Humber,region,2021-02-12,1182
E12000003,Yorkshire and The Humber,region,2021-02-11,1216
E12000003,Yorkshire and The Humber,region,2021-02-10,1241
E12000003,Yorkshire and The Humber,region,2021-02-09,1311
E12000003,Yorkshire and The Humber,region,2021-02-08,1376
E12000003,Yorkshire and The Humber,region,2021-02-07,1138
E12000003,Yorkshire and The Humber,region,2021-02-06,1123
E12000003,Yorkshire and The Humber,region,2021-02-05,1365
E12000003,Yorkshire and The Humber,region,2021-02-04,1554
E12000003,Yorkshire and The Humber,region,2021-02-03,1740
E12000003,Yorkshire and The Humber,region,2021-02-02,1025
E12000003,Yorkshire and The Humber,region,2021-02-01,1708
E12000003,Yorkshire and The Humber,region,2021-01-31,1248
E12000003,Yorkshire and The Humber,region,2021-01-30,1229
E12000003,Yorkshire and The Humber,region,2021-01-29,1481
E12000003,Yorkshire and The Humber,region,2021-01-28,1593
E12000003,Yorkshire and The Humber,region,2021-01-27,1814
E12000003,Yorkshire and The Humber,region,2021-01-26,1745
E12000003,Yorkshire and The Humber,region,2021-01-25,1972
E12000003,Yorkshire and The Humber,region,2021-01-24,1320
E12000003,Yorkshire and The Humber,region,2021-01-23,1337
E12000003,Yorkshire and The Humber,region,2021-01-22,1651
E12000003,Yorkshire and The Humber,region,2021-01-21,1822
E12000003,Yorkshire and The Humber,region,2021-01-20,2096
E12000003,Yorkshire and The Humber,region,2021-01-19,2265
E12000003,Yorkshire and The Humber,region,2021-01-18,2526
E12000003,Yorkshire and The Humber,region,2021-01-17,1641
E12000003,Yorkshire and The Humber,region,2021-01-16,1698
E12000003,Yorkshire and The Humber,region,2021-01-15,1952
E12000003,Yorkshire and The Humber,region,2021-01-14,1202
E12000003,Yorkshire and The Humber,region,2021-01-13,2232
E12000003,Yorkshire and The Humber,region,2021-01-12,2508
E12000003,Yorkshire and The Humber,region,2021-01-11,2861
E12000003,Yorkshire and The Humber,region,2021-01-10,1748
E12000003,Yorkshire and The Humber,region,2021-01-09,1855
E12000003,Yorkshire and The Humber,region,2021-01-08,2092
E12000003,Yorkshire and The Humber,region,2021-01-07,2447
E12000003,Yorkshire and The Humber,region,2021-01-06,2573
E12000003,Yorkshire and The Humber,region,2021-01-05,2808
E12000003,Yorkshire and The Humber,region,2021-01-04,3468
E12000003,Yorkshire and The Humber,region,2021-01-03,2428
E12000003,Yorkshire and The Humber,region,2021-01-02,2733
E12000003,Yorkshire and The Humber,region,2021-01-01,1477
E12000003,Yorkshire and The Humber,region,2020-12-31,2168
E12000003,Yorkshire and The Humber,region,2020-12-30,2944
E12000003,Yorkshire and The Humber,region,2020-12-29,3223
E12000003,Yorkshire and The Humber,region,2020-12-28,2119
E12000003,Yorkshire and The Humber,region,2020-12-27,1960
E12000003,Yorkshire and The Humber,region,2020-12-26,1662
E12000003,Yorkshire and The Humber,region,2020-12-25,590
E12000003,Yorkshire and The Humber,region,2020-12-24,1252
E12000003,Yorkshire and The Humber,region,2020-12-23,1630
E12000003,Yorkshire and The Humber,region,2020-12-22,1868
E12000003,Yorkshire and The Humber,region,2020-12-21,1985
E12000003,Yorkshire and The Humber,region,2020-12-20,1412
E12000003,Yorkshire and The Humber,region,2020-12-19,1019
E12000003,Yorkshire and The Humber,region,2020-12-18,1445
E12000003,Yorkshire and The Humber,region,2020-12-17,1174
E12000003,Yorkshire and The Humber,region,2020-12-16,1229
E12000003,Yorkshire and The Humber,region,2020-12-15,1495
E12000003,Yorkshire and The Humber,region,2020-12-14,1722
E12000003,Yorkshire and The Humber,region,2020-12-13,1027
E12000003,Yorkshire and The Humber,region,2020-12-12,950
E12000003,Yorkshire and The Humber,region,2020-12-11,1231
E12000003,Yorkshire and The Humber,region,2020-12-10,1215
E12000003,Yorkshire and The Humber,region,2020-12-09,1336
E12000003,Yorkshire and The Humber,region,2020-12-08,1344
E12000003,Yorkshire and The Humber,region,2020-12-07,1401
E12000003,Yorkshire and The Humber,region,2020-12-06,864
E12000003,Yorkshire and The Humber,region,2020-12-05,877
E12000003,Yorkshire and The Humber,region,2020-12-04,1051
E12000003,Yorkshire and The Humber,region,2020-12-03,1148
E12000003,Yorkshire and The Humber,region,2020-12-02,1342
E12000003,Yorkshire and The Humber,region,2020-12-01,1485
E12000003,Yorkshire and The Humber,region,2020-11-30,1704
E12000003,Yorkshire and The Humber,region,2020-11-29,1038
E12000003,Yorkshire and The Humber,region,2020-11-28,1096
E12000003,Yorkshire and The Humber,region,2020-11-27,1310
E12000003,Yorkshire and The Humber,region,2020-11-26,1395
E12000003,Yorkshire and The Humber,region,2020-11-25,1608
E12000003,Yorkshire and The Humber,region,2020-11-24,1759
E12000003,Yorkshire and The Humber,region,2020-11-23,2065
E12000003,Yorkshire and The Humber,region,2020-11-22,1349
E12000003,Yorkshire and The Humber,region,2020-11-21,1364
E12000003,Yorkshire and The Humber,region,2020-11-20,1938
E12000003,Yorkshire and The Humber,region,2020-11-19,2090
E12000003,Yorkshire and The Humber,region,2020-11-18,2580
E12000003,Yorkshire and The Humber,region,2020-11-17,3057
E12000003,Yorkshire and The Humber,region,2020-11-16,3275
E12000003,Yorkshire and The Humber,region,2020-11-15,2093
E12000003,Yorkshire and The Humber,region,2020-11-14,2501
E12000003,Yorkshire and The Humber,region,2020-11-13,3077
E12000003,Yorkshire and The Humber,region,2020-11-12,3198
E12000003,Yorkshire and The Humber,region,2020-11-11,3701
E12000003,Yorkshire and The Humber,region,2020-11-10,3771
E12000003,Yorkshire and The Humber,region,2020-11-09,4492
E12000003,Yorkshire and The Humber,region,2020-11-08,2888
E12000003,Yorkshire and The Humber,region,2020-11-07,2828
E12000003,Yorkshire and The Humber,region,2020-11-06,3632
E12000003,Yorkshire and The Humber,region,2020-11-05,3590
E12000003,Yorkshire and The Humber,region,2020-11-04,3503
E12000003,Yorkshire and The Humber,region,2020-11-03,3944
E12000003,Yorkshire and The Humber,region,2020-11-02,4666
E12000003,Yorkshire and The Humber,region,2020-11-01,2815
E12000003,Yorkshire and The Humber,region,2020-10-31,2625
E12000003,Yorkshire and The Humber,region,2020-10-30,3460
E12000003,Yorkshire and The Humber,region,2020-10-29,3458
E12000003,Yorkshire and The Humber,region,2020-10-28,3581
E12000003,Yorkshire and The Humber,region,2020-10-27,3576
E12000003,Yorkshire and The Humber,region,2020-10-26,3851
E12000003,Yorkshire and The Humber,region,2020-10-25,2150
E12000003,Yorkshire and The Humber,region,2020-10-24,2248
E12000003,Yorkshire and The Humber,region,2020-10-23,2977
E12000003,Yorkshire and The Humber,region,2020-10-22,3296
E12000003,Yorkshire and The Humber,region,2020-10-21,3487
E12000003,Yorkshire and The Humber,region,2020-10-20,3564
E12000003,Yorkshire and The Humber,region,2020-10-19,3833
E12000003,Yorkshire and The Humber,region,2020-10-18,2214
E12000003,Yorkshire and The Humber,region,2020-10-17,2362
E12000003,Yorkshire and The Humber,region,2020-10-16,2424
E12000003,Yorkshire and The Humber,region,2020-10-15,2484
E12000003,Yorkshire and The Humber,region,2020-10-14,2769
E12000003,Yorkshire and The Humber,region,2020-10-13,2532
E12000003,Yorkshire and The Humber,region,2020-10-12,2746
E12000003,Yorkshire and The Humber,region,2020-10-11,1619
E12000003,Yorkshire and The Humber,region,2020-10-10,1913
E12000003,Yorkshire and The Humber,region,2020-10-09,1863
E12000003,Yorkshire and The Humber,region,2020-10-08,2421
E12000003,Yorkshire and The Humber,region,2020-10-07,2658
E12000003,Yorkshire and The Humber,region,2020-10-06,2404
E12000003,Yorkshire and The Humber,region,2020-10-05,2257
E12000003,Yorkshire and The Humber,region,2020-10-04,1674
E12000003,Yorkshire and The Humber,region,2020-10-03,1646
E12000003,Yorkshire and The Humber,region,2020-10-02,2196
E12000003,Yorkshire and The Humber,region,2020-10-01,2120
E12000003,Yorkshire and The Humber,region,2020-09-30,1786
E12000003,Yorkshire and The Humber,region,2020-09-29,1376
E12000003,Yorkshire and The Humber,region,2020-09-28,1446
E12000003,Yorkshire and The Humber,region,2020-09-27,1022
E12000003,Yorkshire and The Humber,region,2020-09-26,816
E12000003,Yorkshire and The Humber,region,2020-09-25,805
E12000003,Yorkshire and The Humber,region,2020-09-24,917
E12000003,Yorkshire and The Humber,region,2020-09-23,732
E12000003,Yorkshire and The Humber,region,2020-09-22,713
E12000003,Yorkshire and The Humber,region,2020-09-21,611
E12000003,Yorkshire and The Humber,region,2020-09-20,664
E12000003,Yorkshire and The Humber,region,2020-09-19,559
E12000003,Yorkshire and The Humber,region,2020-09-18,556
E12000003,Yorkshire and The Humber,region,2020-09-17,568
E12000003,Yorkshire and The Humber,region,2020-09-16,544
E12000003,Yorkshire and The Humber,region,2020-09-15,418
E12000003,Yorkshire and The Humber,region,2020-09-14,386
E12000003,Yorkshire and The Humber,region,2020-09-13,297
E12000003,Yorkshire and The Humber,region,2020-09-12,311
E12000003,Yorkshire and The Humber,region,2020-09-11,384
E12000003,Yorkshire and The Humber,region,2020-09-10,462
E12000003,Yorkshire and The Humber,region,2020-09-09,393
E12000003,Yorkshire and The Humber,region,2020-09-08,379
E12000003,Yorkshire and The Humber,region,2020-09-07,523
E12000003,Yorkshire and The Humber,region,2020-09-06,303
E12000003,Yorkshire and The Humber,region,2020-09-05,312
E12000003,Yorkshire and The Humber,region,2020-09-04,302
E12000003,Yorkshire and The Humber,region,2020-09-03,335
E12000003,Yorkshire and The Humber,region,2020-09-02,372
E12000003,Yorkshire and The Humber,region,2020-09-01,263
E12000003,Yorkshire and The Humber,region,2020-08-31,192
E12000003,Yorkshire and The Humber,region,2020-08-30,143
E12000003,Yorkshire and The Humber,region,2020-08-29,170
E12000003,Yorkshire and The Humber,region,2020-08-28,161
E12000003,Yorkshire and The Humber,region,2020-08-27,191
E12000003,Yorkshire and The Humber,region,2020-08-26,120
E12000003,Yorkshire and The Humber,region,2020-08-25,135
E12000003,Yorkshire and The Humber,region,2020-08-24,151
E12000003,Yorkshire and The Humber,region,2020-08-23,94
E12000003,Yorkshire and The Humber,region,2020-08-22,89
E12000003,Yorkshire and The Humber,region,2020-08-21,129
E12000003,Yorkshire and The Humber,region,2020-08-20,165
E12000003,Yorkshire and The Humber,region,2020-08-19,139
E12000003,Yorkshire and The Humber,region,2020-08-18,122
E12000003,Yorkshire and The Humber,region,2020-08-17,126
E12000003,Yorkshire and The Humber,region,2020-08-16,79
E12000003,Yorkshire and The Humber,region,2020-08-15,108
E12000003,Yorkshire and The Humber,region,2020-08-14,160
E12000003,Yorkshire and The Humber,region,2020-08-13,179
E12000003,Yorkshire and The Humber,region,2020-08-12,171
E12000003,Yorkshire and The Humber,region,2020-08-11,185
E12000003,Yorkshire and The Humber,region,2020-08-10,220
E12000003,Yorkshire and The Humber,region,2020-08-09,97
E12000003,Yorkshire and The Humber,region,2020-08-08,104
E12000003,Yorkshire and The Humber,region,2020-08-07,120
E12000003,Yorkshire and The Humber,region,2020-08-06,177
E12000003,Yorkshire and The Humber,region,2020-08-05,157
E12000003,Yorkshire and The Humber,region,2020-08-04,147
E12000003,Yorkshire and The Humber,region,2020-08-03,143
E12000003,Yorkshire and The Humber,region,2020-08-02,85
E12000003,Yorkshire and The Humber,region,2020-08-01,81
E12000003,Yorkshire and The Humber,region,2020-07-31,99
E12000003,Yorkshire and The Humber,region,2020-07-30,140
E12000003,Yorkshire and The Humber,region,2020-07-29,163
E12000003,Yorkshire and The Humber,region,2020-07-28,150
E12000003,Yorkshire and The Humber,region,2020-07-27,143
E12000003,Yorkshire and The Humber,region,2020-07-26,91
E12000003,Yorkshire and The Humber,region,2020-07-25,88
E12000003,Yorkshire and The Humber,region,2020-07-24,110
E12000003,Yorkshire and The Humber,region,2020-07-23,106
E12000003,Yorkshire and The Humber,region,2020-07-22,103
E12000003,Yorkshire and The Humber,region,2020-07-21,100
E12000003,Yorkshire and The Humber,region,2020-07-20,113
E12000003,Yorkshire and The Humber,region,2020-07-19,101
E12000003,Yorkshire and The Humber,region,2020-07-18,97
E12000003,Yorkshire and The Humber,region,2020-07-17,100
E12000003,Yorkshire and The Humber,region,2020-07-16,86
E12000003,Yorkshire and The Humber,region,2020-07-15,119
E12000003,Yorkshire and The Humber,region,2020-07-14,132
E12000003,Yorkshire and The Humber,region,2020-07-13,136
E12000003,Yorkshire and The Humber,region,2020-07-12,98
E12000003,Yorkshire and The Humber,region,2020-07-11,85
E12000003,Yorkshire and The Humber,region,2020-07-10,93
